id,console-name,product-name,loose-price,cib-price,new-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,asin,epid,gamestop-price,gamestop-trade-price
22156,Wii,Crazy Chicken Tales,$4.79,$9.99,$7.99,$1.00,$4.99,$2.00,$9.99,$1.70,$8.39,B002DC8GS6,73841332,$4.99,$0.20
32835,Wii,Crazy Machines,$24.99,$99.99,$90.00,$7.80,$25.99,$42.00,$104.99,$38.00,$94.99,B0045EI7JS,111089274,,
30740,Wii,Create,$4.95,$5.49,$33.99,$1.00,$4.99,$1.20,$5.79,$14.40,$35.99,B003YEXO3Y,92881904,$4.99,
10542,Wii,Cruis'n,$7.00,$7.47,$15.59,$1.48,$7.39,$1.60,$7.79,$3.20,$15.99,B000SFK0T8,61162241,$4.99,
19559,Wii,Cruise Ship Vacation Games,$2.50,$4.47,$4.00,,$2.59,$1.00,$4.99,$0.80,$4.19,B002ASVYFU,73841312,$4.99,
19511,Wii,Cursed Mountain,$8.99,$10.50,$24.89,$1.88,$9.39,$2.20,$10.99,$7.80,$25.99,B001P5HM64,70038107,$4.99,$0.24
36666,Wii,Cyberbike Cycling Sports ,$108.49,$129.99,,$45.60,$113.99,$54.40,$135.99,,,,,,
33428,Wii,DJ Hero (game only),$3.99,$4.28,$8.49,$0.84,$4.19,$1.00,$4.99,$1.80,$8.89,B003VKLAFA,93158516,,
30289,Wii,DJ Hero 2,$3.18,$9.99,$3.17,,$3.29,$2.00,$9.99,,$3.29,B003QOWQ6I,80827216,$4.99,
30290,Wii,DJ Hero 2 Party Bundle,$20.00,$34.99,$94.90,$6.30,$20.99,$14.80,$36.99,$40.00,$99.99,B003QOWS5C,92918105,,
30291,Wii,DJ Hero 2 Turntable Bundle,$10.06,$24.50,$0.99,$2.20,$10.99,$7.80,$25.99,,$1.99,B003QOWQYU,92925221,,
19838,Wii,DJ Hero Renegade Edition,$20.00,$27.00,$19.99,$6.30,$20.99,$8.40,$27.99,$6.30,$20.99,B002BHZC44,73470103,,
19834,Wii,DJ Hero Turntable Bundle,$0.99,$2.75,$9.99,,$1.99,$1.00,$4.99,$2.00,$9.99,B0028ZNX7M,71814084,$4.99,
19467,Wii,Daisy Fuentes Pilates,$4.29,$4.91,$7.00,$0.90,$4.49,$1.00,$5.19,$1.50,$7.39,B0028R1M3W,73369309,$4.99,
32953,Wii,Dance Dance Revolution,$6.00,$8.34,$24.99,$1.26,$6.29,$1.80,$8.79,$7.80,$25.99,B004Y6DPQM,92926471,,
14260,Wii,Dance Dance Revolution Hottest Party,$3.25,$4.21,$17.49,,$3.39,$1.00,$4.99,$3.60,$17.99,B000R39IVM,58183382,$4.99,
15617,Wii,Dance Dance Revolution Hottest Party 2,$4.61,$4.99,$2.50,$0.96,$4.79,$1.00,$5.19,,$2.59,B0018BEG8W,,$4.99,
8802,Wii,Dance Dance Revolution Hottest Party Bundle,$3.24,$25.00,$10.50,,$3.39,$7.80,$25.99,$2.20,$10.99,B000PMGN2M,61170445,,
31836,Wii,Dance Dance Revolution II,$9.58,$14.99,$19.00,$2.00,$9.99,$3.20,$15.99,$4.00,$19.99,B0057PERGQ,106874151,,
34985,Wii,Dance Dance Revolution II Bundle,$9.99,$26.99,$28.00,$2.00,$9.99,$8.40,$27.99,$8.70,$28.99,,166753676,,
17475,Wii,Dance Dance Revolution: Disney Grooves,$12.99,$14.90,$24.95,$2.80,$13.99,$3.20,$15.99,$7.80,$25.99,B001KRPU48,70827851,,
35226,Wii,Dance Dance Revolution: Hottest Party 2 (Game only),$5.81,$10.94,$14.99,$1.22,$6.09,$2.20,$10.99,$3.20,$15.99,B0030U1YYS,80189140,,
31454,Wii,Dance Dance Revolution: Hottest Party 3 (Game only),$6.99,$9.49,$30.00,$1.46,$7.29,$2.00,$9.99,$9.60,$31.99,B004CDL17M,170258609,$4.99,
19873,Wii,Dance Dance Revolution: Hottest Party 3 Bundle,$18.00,,$52.95,$3.80,$18.99,$6.90,$22.99,$22.40,$55.99,B002DC8GIG,74805056,,
30901,Wii,Dance On Broadway,$4.59,$6.09,$16.91,$0.96,$4.79,$1.30,$6.39,$3.60,$17.99,B003GZY88G,92931216,$4.99,
21106,Wii,Dance Sensation,$8.99,$10.77,$18.19,$1.88,$9.39,$2.20,$10.99,$3.80,$18.99,B0031IFAJY,80208237,$4.99,
15784,Wii,Dancing With The Stars We Dance,$3.00,$3.64,$5.99,,$3.19,$1.00,$4.99,$1.30,$6.29,B001AZ7RNC,69460265,$4.99,
10351,Wii,Dancing with the Stars,$1.99,$4.99,$7.99,,$2.09,$1.00,$5.19,$1.70,$8.39,B000SFK0M0,61664582,$4.99,
20431,Wii,Data East Arcade Classics,$53.00,$59.99,$76.00,$22.40,$55.99,$25.20,$62.99,$32.00,$79.99,B002X36HPO,77764221,$34.99,$9.60
8813,Wii,Dave Mirra BMX Challenge,$1.43,$5.00,$10.00,,$1.99,$1.10,$5.29,$2.20,$10.99,B000NVKZ10,58986322,$4.99,
19324,Wii,Dawn of Discovery,$9.95,$10.49,$22.99,$2.00,$9.99,$2.20,$10.99,$7.20,$23.99,B001VJ2DPY,72427298,$4.99,
16313,Wii,Dead Rising Chop Til You Drop,$4.50,$6.97,$9.99,$0.94,$4.69,$1.50,$7.29,$2.00,$9.99,B001D8TQ44,69714071,$4.99,
19668,Wii,Dead Space Extraction,$8.83,$10.25,$14.99,$1.86,$9.29,$2.20,$10.99,$3.20,$15.99,B001TOMQVC,72420423,$6.99,$1.20
30784,Wii,Deadliest Catch: Sea of Chaos,$0.99,$3.15,$5.00,,$1.99,$1.00,$4.99,$1.10,$5.29,B0037TPGHS,80207267,$4.99,
16281,Wii,Deadly Creatures,$11.99,$14.99,$15.18,$2.60,$12.99,$3.20,$15.99,$3.20,$15.99,B00163ROMC,65595140,$4.99,$0.40
16218,Wii,Deal or No Deal,$3.79,$3.99,$12.99,$0.80,$3.99,$1.00,$4.99,$2.80,$13.99,B00182QCXS,59778190,$4.99,$0.40
30903,Wii,Deal or No Deal: Special Edition,$5.51,$6.99,$7.49,$1.16,$5.79,$1.50,$7.29,$1.60,$7.89,B003HO0RPE,92925531,$4.99,$0.40
13815,Wii,Death Jr Root of Evil,$4.00,$5.75,$15.76,$0.84,$4.19,$1.20,$5.99,$3.40,$16.99,B00161G21I,65595090,$4.99,
14262,Wii,Deca Sports,$4.00,$5.50,$12.10,$0.84,$4.19,$1.20,$5.79,$2.60,$12.99,B00168ESPI,62901185,$4.99,
19669,Wii,Deca Sports 2,$6.00,$6.00,$21.68,$1.26,$6.29,$1.30,$6.29,$6.90,$22.99,B002CZ835U,72712266,$4.99,
30353,Wii,Deca Sports 3,$7.54,$7.99,$10.50,$1.58,$7.89,$1.70,$8.39,$2.20,$10.99,B002I0EOSE,92932709,$4.99,$0.60
32098,Wii,Deepak Chopra: Leela,$5.07,$6.33,$6.99,$1.00,$4.99,$1.30,$6.69,$1.50,$7.29,B0056WJA1W,106894016,$4.99,
16471,Wii,Deer Drive,$3.99,$3.99,$29.95,$0.84,$4.19,$1.00,$4.99,$9.30,$30.99,B001DTUYQ2,69748077,$4.99,
31364,Wii,Deer Drive Gun Bundle,$4.35,$15.89,$22.99,$0.92,$4.59,$3.40,$16.99,$7.20,$23.99,B002HNUES6,,,
33371,Wii,Deer Drive Legends,$45.00,$52.00,$18.99,$18.80,$46.99,$22.00,$54.99,$4.00,$19.99,B008E6ZXCC,129455219,,
22126,Wii,Def Jam Rapstar,$1.52,$2.47,$6.29,,$1.99,$1.00,$4.99,$1.30,$6.59,B002I0IHU0,73438671,$4.99,
22125,Wii,Def Jam Rapstar Game & Microphone,$7.99,$10.95,$25.00,$1.68,$8.39,$2.40,$11.99,$7.80,$25.99,B003JD5TYM,92955313,,
14662,Wii,Defendin' de Penguin,$1.75,$2.50,$12.00,,$1.99,$1.00,$4.99,$2.60,$12.99,B001AMKXS6,66627106,$4.99,
21557,Wii,Despicable Me,$9.01,$11.99,$13.88,$1.90,$9.49,$2.60,$12.99,$3.00,$14.99,B0033BJS9C,80827206,$19.99,$4.00
11881,Wii,Destroy All Humans Big Willy Unleashed,$4.50,$5.00,$11.95,$0.94,$4.69,$1.10,$5.29,$2.60,$12.99,B000XJD348,61465041,$4.99,
7305,Wii,Dewy's Adventure,$3.99,$5.00,$10.96,$0.84,$4.19,$1.10,$5.29,$2.40,$11.99,B000R39ISA,58194640,$4.99,
36724,Wii,Dino Strike,$9.65,$18.99,$33.99,$2.00,$9.99,$4.00,$19.99,$14.40,$35.99,B004FRVDUU,99111045,$4.99,$0.40
19582,Wii,Dirt 2,$7.75,$7.87,$46.99,$1.62,$8.09,$1.70,$8.29,$19.60,$48.99,B001W6JFMU,71223563,$4.99,
30360,Wii,Disney Channel All Star Party,$2.47,$4.75,$4.00,,$2.59,$1.00,$4.99,$0.80,$4.19,B003QWXZII,92890074,$4.99,
34172,Wii,Disney Infinity Starter Pack,$12.70,$24.90,$73.88,$2.60,$12.99,$7.80,$25.99,$31.20,$77.99,B00AXI9WEE,1376682900,,
10352,Wii,Disney Princess Enchanted Journey,$5.65,$5.99,$23.50,$1.18,$5.89,$1.30,$6.29,$7.50,$24.99,B000SFK0PW,61048156,$14.99,$2.40
33116,Wii,Disney Princess: My Fairytale Adventure,$17.00,$17.74,$35.70,$3.60,$17.99,$3.80,$18.99,$14.80,$36.99,B007VIYQVI,129524368,$14.99,$3.20
16377,Wii,Disney Sing It,$3.87,$5.00,$6.99,$0.82,$4.09,$1.10,$5.29,$1.50,$7.29,B001C0L7O0,69724978,$4.99,
15748,Wii,Disney Sing It Bundle,$17.00,$19.99,$24.99,$3.60,$17.99,$6.30,$20.99,$7.80,$25.99,B001C0L7M2,,,
16298,Wii,Disney Sing It High School Musical 3,$2.90,$8.49,$12.99,,$3.09,$1.80,$8.89,$2.80,$13.99,B001N26GEI,131607485,$4.99,
16299,Wii,Disney Sing It High School Musical 3 Bundle,$0.99,$13.99,$9.99,,$1.99,$3.00,$14.99,$2.00,$9.99,B001N89KHM,,,
21784,Wii,Disney Sing It: Family Hits,$13.29,$17.00,$39.99,$2.80,$13.99,$3.60,$17.99,$16.80,$41.99,B003JZW6TG,92972607,$9.99,$1.60
21785,Wii,Disney Sing It: Family Hits with Microphone,$24.95,$30.12,$49.99,$7.80,$25.99,$9.60,$31.99,$20.80,$51.99,B003JZUFTE,92914962,,
22177,Wii,Disney Sing It: Party Hits,$2.24,$11.99,$5.00,,$2.39,$2.60,$12.99,$1.10,$5.29,B003QWXYKW,92951853,$4.99,
22174,Wii,Disney Sing It: Party Hits (Game & Microphone),$10.50,$14.99,$9.99,$2.20,$10.99,$3.20,$15.99,$2.00,$9.99,B003QWXYV6,92925141,,
19692,Wii,Disney Sing It: Pop Hits,$3.23,$3.60,$1.00,,$3.39,$1.00,$4.99,,$1.99,B002ACFY9S,73151204,$4.99,
19690,Wii,Disney Sing It: Pop Hits with Microphone,$10.00,$12.94,$199.88,$2.20,$10.99,$2.80,$13.99,$84.00,$209.99,B002ACC586,77226649,,
31927,Wii,Disney Universe,$4.13,$4.96,$13.70,$0.86,$4.29,$1.00,$5.19,$2.80,$13.99,B0051873RE,102885127,$6.99,$0.80
34144,Wii,Disney's Planes,$5.75,$9.99,$14.99,$1.20,$5.99,$2.00,$9.99,$3.20,$15.99,B00CAWF9WU,171615768,$9.99,$1.20
19295,Wii,Diva Girls: Divas On Ice,$5.51,$10.00,$11.99,$1.16,$5.79,$2.20,$10.99,$2.60,$12.99,B001MT4F0O,72415739,$4.99,
21624,Wii,Doctor Fizzwhizzle's Animal Rescue,$8.44,$13.95,$7.99,$1.78,$8.89,$3.00,$14.99,$1.70,$8.39,B002EWD00O,73464239,$4.99,
21633,Wii,Dodge Racing: Charger vs. Challenger,$7.99,$11.09,$14.99,$1.68,$8.39,$2.40,$11.99,$3.20,$15.99,B002GHHJR2,73324540,$4.99,
15727,Wii,Dokapon Kingdom,$90.74,$111.50,$139.95,$38.00,$94.99,$46.80,$116.99,$58.80,$146.99,B001AMTH1A,66057508,$49.99,$16.00
20386,Wii,Domino Rally,$2.99,$5.79,$7.49,,$3.09,$1.20,$6.09,$1.60,$7.89,B0029MAXOK,56276003,$4.99,
17473,Wii,Don King Boxing,$3.25,$7.88,$21.98,,$3.39,$1.70,$8.29,$6.90,$22.99,B0013Y1G7S,64169832,$4.99,
8852,Wii,Donkey Kong Barrel Blast,$10.50,$12.95,$22.72,$2.20,$10.99,$2.80,$13.99,$7.20,$23.99,B000TU1P3C,56262520,$14.99,$1.60
30775,Wii,Donkey Kong Country Returns,$9.09,$9.50,$21.99,$1.90,$9.49,$2.00,$9.99,$6.90,$22.99,B003ZHMMEM,92964720,$14.99,$3.20
30743,Wii,Dood's Big Adventure,$3.99,$4.00,$4.24,$0.84,$4.19,$1.00,$4.99,$0.90,$4.49,B000HXDWRS,92930366,$4.99,
15831,Wii,Dora the Explorer Dora Saves the Snow Princess,$4.25,$4.96,$14.99,$0.90,$4.49,$1.00,$5.19,$3.20,$15.99,B001DTVKF6,69724908,$6.99,$0.60
19969,Wii,Dora the Explorer: Dora Saves the Crystal Kingdom,$4.00,$4.92,$10.04,$0.84,$4.19,$1.00,$5.19,$2.20,$10.99,B002F87WF6,77298428,$9.99,$0.80
30749,Wii,Dora's Big Birthday Adventure,$5.50,$6.97,$1.82,$1.16,$5.79,$1.50,$7.29,,$1.99,B003Q9RGJA,92889894,$9.99,$0.80
7311,Wii,Dragon Ball Z Budokai Tenkaichi 2,$9.99,$10.12,$28.99,$2.00,$9.99,$2.20,$10.99,$9.00,$29.99,B000H6FUX4,54825746,$19.99,$3.20
10876,Wii,Dragon Ball Z Budokai Tenkaichi 3,$24.81,$28.75,$69.99,$7.80,$25.99,$9.00,$29.99,$29.20,$72.99,B000RW3V3E,60518555,$34.99,$12.00
19795,Wii,Dragon Ball: Revenge of King Piccolo,$11.14,$15.50,$95.00,$2.40,$11.99,$3.20,$15.99,$40.00,$99.99,B002DY9KCU,73352975,$9.99,$1.60
8863,Wii,Dragon Blade Wrath Of Fire,$2.75,$5.04,$15.99,,$2.89,$1.10,$5.29,$3.40,$16.99,B000P297FC,60692193,$4.99,
12099,Wii,Dragon Quest Swords The Masked Queen and the Tower of Mirrors,$9.22,$10.00,$24.99,$1.94,$9.69,$2.20,$10.99,$7.80,$25.99,B0010YOQIC,53694697,$9.99,$0.80
22187,Wii,Dragon's Lair Trilogy,$37.86,$42.00,$52.00,$16.00,$39.99,$17.60,$43.99,$22.00,$54.99,B0042A1B84,92975038,$39.99,$16.00
19874,Wii,Drawn to Life: The Next Chapter,$2.62,$3.99,$7.99,,$2.79,$1.00,$4.99,$1.70,$8.39,B002BUQFQA,73414804,$4.99,
32377,Wii,Drawsome Tablet,$9.99,$13.99,$30.00,$2.00,$9.99,$3.00,$14.99,$9.60,$31.99,B0064760A2,,,
32395,Wii,Dream Dance & Cheer,$3.49,$5.00,$10.99,,$3.69,$1.10,$5.29,$2.40,$11.99,B002GHHJN6,78382738,$4.99,
13145,Wii,Dream Pinball 3D,$3.63,$6.35,$15.75,$0.76,$3.79,$1.30,$6.69,$3.40,$16.99,B000N60GUA,64138717,$4.99,
21665,Wii,Dream Salon,$5.25,$8.96,$18.50,$1.10,$5.49,$1.90,$9.39,$3.80,$18.99,B002GHHJRW,80168589,$4.99,
32271,Wii,Dreamworks Super Star Kartz,$7.00,$8.73,$17.99,$1.48,$7.39,$1.80,$9.19,$3.80,$18.99,B005GM3MX4,111384155,$9.99,$2.40
32273,Wii,Dreamworks Super Star Kartz with Wheel,$5.50,$8.50,$18.00,$1.16,$5.79,$1.80,$8.89,$3.80,$18.99,B005GM3N7Y,111836416,,
6788,Wii,Driver Parallel Lines,$5.82,$5.83,$15.99,$1.22,$6.09,$1.20,$6.09,$3.40,$16.99,B000M5KT5O,57447140,$4.99,$0.16
31694,Wii,Driver: San Francisco,$1.04,$8.00,$13.99,,$1.99,$1.70,$8.39,$3.00,$14.99,B003O65RDM,80826936,$9.99,$1.60
10543,Wii,EA Smarty Pants,$3.64,$4.19,$19.50,$0.76,$3.79,$1.00,$4.99,$4.00,$19.99,B000UUWHS8,61468522,$4.99,
19212,Wii,EA Sports Active,$3.36,$4.99,$11.94,,$3.49,$1.00,$5.19,$2.60,$12.99,B001MBUGLY,111136688,,
30745,Wii,EA Sports Active 2,$8.30,$15.99,$19.99,$1.74,$8.69,$3.40,$16.99,$6.30,$20.99,B003O6C0V4,80854608,,
30736,Wii,EA Sports Active NFL Training Camp,$4.07,$5.48,$11.99,$0.86,$4.29,$1.20,$5.79,$2.60,$12.99,B003VC8TUM,214718077,,
20017,Wii,EA Sports Active: More Workouts,$1.99,$4.99,$8.99,,$2.09,$1.00,$5.19,$1.90,$9.39,B002KJ9XE8,,$4.99,
37236,Wii,El Chavo,,,$22.49,,,,,$7.20,$23.99,B00BQKP21K,none,,
7321,Wii,Elebits,$3.00,$6.73,$12.99,,$3.19,$1.40,$7.09,$2.80,$13.99,B000JV78XC,53681651,$4.99,
13816,Wii,Emergency Heroes,$3.24,$3.99,$22.94,,$3.39,$1.00,$4.99,$7.20,$23.99,B0013A3GAW,64503260,$4.99,
13222,Wii,Emergency Mayhem,$2.69,$4.48,$3.00,,$2.79,$1.00,$4.99,,$3.19,B000R37SJQ,61040128,$4.99,
11866,Wii,Endless Ocean,$5.95,$5.99,$3.00,$1.26,$6.29,$1.30,$6.29,,$3.19,B000WINB56,56274515,$4.99,
20777,Wii,Endless Ocean: Blue World,$9.05,$10.00,$25.49,$1.90,$9.49,$2.20,$10.99,$8.10,$26.99,B002BS47L2,70823627,$9.99,$1.00
30791,Wii,Epic Mickey,$2.93,$3.95,$10.83,,$3.09,$1.00,$4.99,$2.20,$10.99,B002I0GEXM,56264648,$4.99,
33400,Wii,Epic Mickey 2: The Power of Two,$3.25,$4.86,$5.99,,$3.39,$1.00,$5.09,$1.30,$6.29,B007MM9E42,176014321,$9.99,$1.20
30792,Wii,Epic Mickey Collector's Edition,$19.95,$24.99,$23.42,$6.30,$20.99,$7.80,$25.99,$7.50,$24.99,B0040QAN0M,93158336,,
6789,Wii,Escape From Bug Island,$4.99,$6.39,$18.99,$1.00,$4.99,$1.30,$6.69,$4.00,$19.99,B000NXITUC,56275333,$4.99,$0.24
17651,Wii,Escape the Museum,$6.25,$7.74,$39.99,$1.32,$6.59,$1.60,$8.09,$16.80,$41.99,B001FEO75O,66973971,$4.99,
7323,Wii,Excite Truck,$5.74,$5.94,$13.00,$1.20,$5.99,$1.20,$6.19,$2.80,$13.99,B000FQBWAG,55623497,$4.99,
18725,Wii,Excitebots: Trick Racing,$6.59,$8.95,$14.99,$1.38,$6.89,$1.90,$9.39,$3.20,$15.99,B001TOMQVM,214716429,$4.99,
31434,Wii,ExerBeat,$23.00,$23.25,$59.97,$7.20,$23.99,$7.20,$23.99,$25.20,$62.99,B004M4IO08,99125226,$24.99,$6.40
32354,Wii,F1 2009,$21.50,$28.49,$199.99,$6.90,$22.99,$9.00,$29.99,$84.00,$209.99,B002YDNN0K,72983559,,
15718,Wii,FIFA 09 All-Play,$1.98,$4.03,$9.99,,$2.09,$1.00,$4.99,$2.00,$9.99,B001AZ7RJG,66739818,$4.99,
35071,Wii,FIFA 15: Legacy Edition,$16.95,$16.99,$28.69,$3.60,$17.99,$6.60,$21.99,$9.00,$29.99,B00M4L9H52,197157635,,
11079,Wii,FIFA 2008,$3.99,$4.75,$4.99,$0.84,$4.19,$1.00,$4.99,$1.00,$5.19,B000RHXPGM,,$4.99,
19777,Wii,FIFA Soccer 10,$3.25,$4.16,$14.99,,$3.39,$1.00,$4.99,$3.20,$15.99,B002BCOBDC,72513523,$4.99,
22055,Wii,FIFA Soccer 11,$4.48,$5.50,$17.98,$0.94,$4.69,$1.20,$5.79,$3.80,$18.99,B003KZQTW0,80858710,$9.99,$1.20
31762,Wii,FIFA Soccer 12,$4.25,$4.92,$12.99,$0.90,$4.49,$1.00,$5.19,$2.80,$13.99,B004Z4ZKHK,106873701,$9.99,$1.60
33120,Wii,FIFA Soccer 13,$9.99,$10.00,$18.99,$2.00,$9.99,$2.20,$10.99,$4.00,$19.99,B007T3MSKG,131608002,$14.99,$2.40
15953,Wii,FaceBreaker K.O. Party,$5.26,$6.83,$15.00,$1.10,$5.49,$1.40,$7.19,$3.20,$15.99,B0016BRKJQ,64458353,$4.99,
32431,Wii,Family Feud 2012,$12.99,$15.75,$45.25,$2.80,$13.99,$3.40,$16.99,$19.20,$47.99,B005GWU020,111307155,$24.99,$6.00
30701,Wii,Family Feud Decades,$8.88,$9.15,$25.00,$1.86,$9.29,$1.90,$9.59,$7.80,$25.99,B003ZUWLYU,92946633,,
19671,Wii,Family Feud: 2010 Edition,$5.99,$8.00,$27.90,$1.26,$6.29,$1.70,$8.39,$8.70,$28.99,B002EWD04A,73470023,$14.99,$2.40
19672,Wii,Family Fun Football,$3.99,$4.48,$18.00,$0.84,$4.19,$1.00,$4.99,$3.80,$18.99,B0029MAXSG,73375443,$4.99,
21277,Wii,Family Game Show,$3.99,$5.99,$9.99,$0.84,$4.19,$1.30,$6.29,$2.00,$9.99,B0037J966U,92929049,$4.99,
16106,Wii,Family Party 30 Great Games,$3.25,$4.97,$13.99,,$3.39,$1.00,$5.19,$3.00,$14.99,B001FEO75Y,70611745,$4.99,$0.60
19641,Wii,Family Party: 30 Great Games Outdoor Fun,$0.99,$5.00,$7.99,,$1.99,$1.10,$5.29,$1.70,$8.39,B00274SI6K,73810414,$4.99,
20395,Wii,Family Party: 30 Great Games Winter Fun,$5.98,$6.99,$16.96,$1.26,$6.29,$1.50,$7.29,$3.60,$17.99,B002W5GIWK,80187143,$4.99,$0.60
30907,Wii,Family Party: 90 Great Games Party Pack,$5.95,$6.96,$5.50,$1.26,$6.29,$1.50,$7.29,$1.20,$5.79,B003ZY5NTG,99163867,$9.99,$1.60
22046,Wii,Family Party: Fitness Fun,$5.33,$5.33,$19.99,$1.12,$5.59,$1.10,$5.59,$6.30,$20.99,B003GEDLYO,92882394,$4.99,
6791,Wii,Fantastic 4 Rise of the Silver Surfer,$3.50,$3.86,$4.47,,$3.69,$1.00,$4.99,$0.90,$4.69,B000MKAARQ,56587479,$4.99,
18735,Wii,Fantasy Aquarium World,$3.99,$5.95,$19.99,$0.84,$4.19,$1.30,$6.29,$6.30,$20.99,B001DXL1AQ,70790849,$4.99,$0.40
7325,Wii,Far Cry Vengeance,$4.92,$5.25,$14.99,$1.00,$4.99,$1.10,$5.49,$3.20,$15.99,B000GJ0J1A,55024606,$4.99,
20342,Wii,Fast Food Panic,$9.77,$12.99,$11.77,$2.00,$9.99,$2.80,$13.99,$2.40,$11.99,B002DY9KIE,73344491,$4.99,$0.20
14622,Wii,Ferrari Challenge,$2.99,$4.99,$12.95,,$3.09,$1.00,$5.19,$2.80,$13.99,B001AS0UA6,58998170,$4.99,
20120,Wii,Final Fantasy Crystal Chronicles: Crystal Bearers,$7.99,$8.87,$23.00,$1.68,$8.39,$1.90,$9.29,$7.20,$23.99,B002BSC4RQ,53815180,$9.99,$0.80
16477,Wii,Final Fantasy Crystal Chronicles: Echoes of Time,$8.70,$9.97,$22.00,$1.82,$9.09,$2.00,$9.99,$6.90,$22.99,B001NJPI0Y,70790889,$9.99,$0.80
14065,Wii,Final Fantasy Fables Chocobo's Dungeon,$15.00,$15.00,$38.52,$3.00,$14.99,$3.20,$15.99,$16.00,$39.99,B0016OVBG6,60242364,$14.99,$3.20
10353,Wii,Fire Emblem Radiant Dawn,$64.93,$66.75,$102.50,$27.20,$67.99,$28.00,$69.99,$43.20,$107.99,B000U34SYQ,56263702,$69.99,$24.00
7332,Wii,Fishing Master,$3.99,$7.99,$7.99,$0.84,$4.19,$1.70,$8.39,$1.70,$8.39,B000UUVQZS,56270662,$4.99,$0.20
18540,Wii,Fishing Master World Tour,$7.67,$9.78,$29.00,$1.62,$8.09,$2.00,$9.99,$9.00,$29.99,B001KRPU4I,66740372,$4.99,
32358,Wii,Fishing Resort,$37.59,$39.95,$75.00,$15.60,$38.99,$16.80,$41.99,$31.60,$78.99,B005FEX576,106878059,$34.99,$12.00
31070,Wii,Fit in Six,$7.79,$7.82,$19.95,$1.64,$8.19,$1.60,$8.19,$6.30,$20.99,B001673UWG,97459785,$4.99,
31071,Wii,Fit in Six Camera Bundle,$9.99,$15.00,$29.95,$2.00,$9.99,$3.20,$15.99,$9.30,$30.99,B004K5ZMO0,,,
30908,Wii,FlatOut,$9.75,$19.85,$6.75,$2.00,$9.99,$6.30,$20.99,$1.40,$7.09,B003WY86LG,92970088,$4.99,$0.20
31872,Wii,FlingSmash,$1.14,$2.12,$5.48,,$1.99,$1.00,$4.99,$1.20,$5.79,B004FEI752,214698856,$4.99,
31871,Wii,FlingSmash with Controller,$7.50,,$2.00,$1.58,$7.89,$2.00,$9.99,,$2.09,B002I0I85Y,,,
30336,Wii,Flip's Twisted World,$6.99,$8.99,$9.95,$1.46,$7.29,$1.90,$9.39,$2.00,$9.99,B002FG9MX8,73369409,$4.99,$0.20
19934,Wii,Food Network: Cook or Be Cooked,$0.99,$6.00,$6.72,,$1.99,$1.30,$6.29,$1.40,$7.09,B0028A6VKI,73136553,$4.99,$0.40
14095,Wii,Ford Racing Off Road,$4.25,$5.50,$9.99,$0.90,$4.49,$1.20,$5.79,$2.00,$9.99,B0018092AK,64301431,$4.99,
32379,Wii,Fortune Street,$11.00,$11.00,$10.85,$2.40,$11.99,$3.00,$14.99,$2.20,$10.99,B0050SVGXM,106845184,$9.99,$1.20
21068,Wii,Fragile Dreams: Farewell Ruins of The Moon,$34.93,$35.15,$64.99,$10.50,$34.99,$14.80,$36.99,$27.20,$67.99,B002E6XY6U,56264262,$34.99,$11.20
14626,Wii,Freddi Fish Kelp Seed Mystery,$9.64,$11.49,$34.99,$2.00,$9.99,$2.40,$11.99,$14.80,$36.99,B0018YDK9U,65926470,$4.99,$0.80
20432,Wii,Free Running,$7.49,$15.95,$38.00,$1.58,$7.89,$3.40,$16.99,$16.00,$39.99,B002P8KOLA,73142768,$9.99,$0.80
32440,Wii,Fritz Chess,$65.97,$79.99,$120.00,$27.60,$68.99,$33.60,$83.99,$50.40,$125.99,B00288KO4E,71391197,$34.99,$12.00
11359,Wii,Furu Furu Park,$3.00,$4.99,$9.99,,$3.19,$1.00,$5.19,$2.00,$9.99,B000VXF3HQ,56279506,$4.99,
19393,Wii,G-Force,$3.75,$4.00,$5.50,$0.78,$3.89,$1.00,$4.99,$1.20,$5.79,B0026IUSWE,72496416,$4.99,
19455,Wii,G.I. Joe: The Rise of Cobra,$4.59,$5.01,$4.45,$0.96,$4.79,$1.10,$5.29,$0.90,$4.69,B001SHA17G,72415089,$4.99,
7342,Wii,GT Pro Series,$2.47,$3.97,$25.99,,$2.59,$1.00,$4.99,$8.10,$26.99,B000HGMGWC,55010571,$4.99,
30913,Wii,GT Pro Series (with Racing Wheel),$0.99,$6.00,$1.00,,$1.99,$1.30,$6.29,,$1.99,B000IFRPL4,73676162,,
22157,Wii,GTI Club Supermini Festa,$29.99,$69.99,$29.03,$9.30,$30.99,$29.20,$72.99,$9.00,$29.99,B002W5GIA2,80189320,$4.99,$0.16
16020,Wii,Gallop and Ride,$6.99,$7.62,$24.75,$1.46,$7.29,$1.60,$7.99,$7.80,$25.99,B001FVSOQ0,70781641,$4.99,
10877,Wii,Game Party,$3.50,$3.90,$9.99,,$3.69,$1.00,$4.99,$2.00,$9.99,B000SFK0SO,61168512,$4.99,
15686,Wii,Game Party 2,$4.25,$5.48,$12.99,$0.90,$4.49,$1.20,$5.79,$2.80,$13.99,B0018RWMRS,66620205,$4.99,
